model,harness,model_harness,eval_name,round,trial_index,model_name_result,harness_result,passed,score,duration_s,timed_out,oom_detected,oom_restarts,n_turns,total_cost,total_tokens,result_path,source_result_json_path,source_prefix,eval_type,kit,assay_type,metadata_kit,task_family,time_horizon,grader_type,data_node_count,task_chars,has_failure_modes,failure_mode_count,instance_id
openai/gpt-5.4,pi,openai_gpt-5.4_pi,chipseq_E5,r2,2,openai/gpt-5.4,pi,True,1.0,602.09,False,False,0,26.0,0.7827125000000003,1159993.0,.scratch/epi_outputs_updated/results/openai_gpt-5.4_pi/chipseq_E5__r2.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.4_pi_latest_11_20260608_121429_2026_06_08_19_21_4228/openai_gpt-5.4_pi_chipseq_E5_r2/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,440,2725,True,1,chipseq_E5__r2
openai/gpt-5.4,pi,openai_gpt-5.4_pi,chipseq_E5,r3,3,openai/gpt-5.4,pi,True,1.0,489.08,False,False,0,25.0,1.090662,1641155.0,.scratch/epi_outputs_updated/results/openai_gpt-5.4_pi/chipseq_E5__r3.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.4_pi_latest_11_20260608_121429_2026_06_08_19_21_4228/openai_gpt-5.4_pi_chipseq_E5_r3/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,440,2725,True,1,chipseq_E5__r3
openai/gpt-5.4,pi,openai_gpt-5.4_pi,chipseq_F1,r1,1,openai/gpt-5.4,pi,False,0.6666666666666666,1194.31,False,False,0,49.0,1.4716159999999996,2772417.0,.scratch/epi_outputs_updated/results/openai_gpt-5.4_pi/chipseq_F1__r1.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.4_pi_latest_11_20260608_121429_2026_06_08_19_21_4228/openai_gpt-5.4_pi_chipseq_F1_r1/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,443,4202,True,1,chipseq_F1__r1
openai/gpt-5.4,pi,openai_gpt-5.4_pi,chipseq_F1,r2,2,openai/gpt-5.4,pi,False,0.6666666666666666,2170.43,False,False,0,60.0,1.5435525,2494077.0,.scratch/epi_outputs_updated/results/openai_gpt-5.4_pi/chipseq_F1__r2.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.4_pi_latest_11_20260608_121429_2026_06_08_19_21_4228/openai_gpt-5.4_pi_chipseq_F1_r2/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,443,4202,True,1,chipseq_F1__r2
openai/gpt-5.4,pi,openai_gpt-5.4_pi,chipseq_F1,r3,3,openai/gpt-5.4,pi,True,1.0,2257.76,False,False,0,57.0,2.1670255000000003,4648686.0,.scratch/epi_outputs_updated/results/openai_gpt-5.4_pi/chipseq_F1__r3.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.4_pi_latest_11_20260608_121429_2026_06_08_19_21_4228/openai_gpt-5.4_pi_chipseq_F1_r3/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,443,4202,True,1,chipseq_F1__r3
openai/gpt-5.4,pi,openai_gpt-5.4_pi,chipseq_F2,r1,1,openai/gpt-5.4,pi,True,1.0,1932.32,False,False,0,38.0,1.2340015000000002,2335677.0,.scratch/epi_outputs_updated/results/openai_gpt-5.4_pi/chipseq_F2__r1.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.4_pi_latest_11_20260608_121429_2026_06_08_19_21_4228/openai_gpt-5.4_pi_chipseq_F2_r1/result.json,chipseq,scientific,chipseq,chipseq,atacseq,differential_expression,small,numeric_tolerance,443,4357,True,1,chipseq_F2__r1
openai/gpt-5.4,pi,openai_gpt-5.4_pi,chipseq_F2,r2,2,openai/gpt-5.4,pi,True,1.0,1039.21,False,False,0,37.0,1.0507894999999998,1657853.0,.scratch/epi_outputs_updated/results/openai_gpt-5.4_pi/chipseq_F2__r2.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.4_pi_latest_11_20260608_121429_2026_06_08_19_21_4228/openai_gpt-5.4_pi_chipseq_F2_r2/result.json,chipseq,scientific,chipseq,chipseq,atacseq,differential_expression,small,numeric_tolerance,443,4357,True,1,chipseq_F2__r2
openai/gpt-5.4,pi,openai_gpt-5.4_pi,chipseq_F2,r3,3,openai/gpt-5.4,pi,True,1.0,1238.17,False,False,0,29.0,0.958474,1118990.0,.scratch/epi_outputs_updated/results/openai_gpt-5.4_pi/chipseq_F2__r3.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.4_pi_latest_11_20260608_121429_2026_06_08_19_21_4228/openai_gpt-5.4_pi_chipseq_F2_r3/result.json,chipseq,scientific,chipseq,chipseq,atacseq,differential_expression,small,numeric_tolerance,443,4357,True,1,chipseq_F2__r3
openai/gpt-5.4,pi,openai_gpt-5.4_pi,chipseq_H3,r1,1,openai/gpt-5.4,pi,True,1.0,165.1,False,False,0,17.0,0.30490200000000006,428977.0,.scratch/epi_outputs_updated/results/openai_gpt-5.4_pi/chipseq_H3__r1.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.4_pi_latest_11_20260608_121429_2026_06_08_19_21_4228/openai_gpt-5.4_pi_chipseq_H3_r1/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,439,4558,True,5,chipseq_H3__r1
openai/gpt-5.4,pi,openai_gpt-5.4_pi,chipseq_H3,r2,2,openai/gpt-5.4,pi,True,1.0,574.21,False,False,0,25.0,0.481564,759232.0,.scratch/epi_outputs_updated/results/openai_gpt-5.4_pi/chipseq_H3__r2.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.4_pi_latest_11_20260608_121429_2026_06_08_19_21_4228/openai_gpt-5.4_pi_chipseq_H3_r2/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,439,4558,True,5,chipseq_H3__r2
openai/gpt-5.4,pi,openai_gpt-5.4_pi,chipseq_H3,r3,3,openai/gpt-5.4,pi,True,1.0,248.04,False,False,0,21.0,0.44683849999999997,737000.0,.scratch/epi_outputs_updated/results/openai_gpt-5.4_pi/chipseq_H3__r3.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.4_pi_latest_11_20260608_121429_2026_06_08_19_21_4228/openai_gpt-5.4_pi_chipseq_H3_r3/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,439,4558,True,5,chipseq_H3__r3
openai/gpt-5.4,pi,openai_gpt-5.4_pi,chipseq_L3,r1,1,openai/gpt-5.4,pi,False,0.8571428571428571,697.14,False,False,0,22.0,1.4838404999999997,2557479.0,.scratch/epi_outputs_updated/results/openai_gpt-5.4_pi/chipseq_L3__r1.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.4_pi_latest_11_20260608_121429_2026_06_08_19_21_4228/openai_gpt-5.4_pi_chipseq_L3_r1/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,442,6329,True,3,chipseq_L3__r1
openai/gpt-5.4,pi,openai_gpt-5.4_pi,chipseq_L3,r2,2,openai/gpt-5.4,pi,False,0.8571428571428571,655.16,False,False,0,28.0,1.3493674999999998,2176465.0,.scratch/epi_outputs_updated/results/openai_gpt-5.4_pi/chipseq_L3__r2.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.4_pi_latest_11_20260608_121429_2026_06_08_19_21_4228/openai_gpt-5.4_pi_chipseq_L3_r2/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,442,6329,True,3,chipseq_L3__r2
openai/gpt-5.4,pi,openai_gpt-5.4_pi,chipseq_L3,r3,3,openai/gpt-5.4,pi,False,0.8571428571428571,716.12,False,False,0,28.0,1.5249205000000003,2842599.0,.scratch/epi_outputs_updated/results/openai_gpt-5.4_pi/chipseq_L3__r3.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.4_pi_latest_11_20260608_121429_2026_06_08_19_21_4228/openai_gpt-5.4_pi_chipseq_L3_r3/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,442,6329,True,3,chipseq_L3__r3
openai/gpt-5.4,pi,openai_gpt-5.4_pi,gse149608_c3_enhancer_methylation,r1,1,openai/gpt-5.4,pi,True,2.0,2789.76,False,False,0,45.0,1.0894595000000002,1265451.0,.scratch/epi_outputs_updated/results/openai_gpt-5.4_pi/gse149608_c3_enhancer_methylation__r1.json,latch://41999.account/epibench_runs/20260608_131057_latest_11_graderfix_3/openai_gpt-5.4_pi_latest_11_graderfix_3_20260608_131057_2026_06_08_20_17_a334/openai_gpt-5.4_pi_gse149608_c3_enhancer_methylation_r1/result.json,gse149608,scientific,methylseq,methylseq,atlasxomics,differential_expression,long,all_of,4,2193,False,0,gse149608_c3_enhancer_methylation__r1
openai/gpt-5.4,pi,openai_gpt-5.4_pi,gse149608_c3_enhancer_methylation,r2,2,openai/gpt-5.4,pi,False,0.5,2002.48,False,False,0,40.0,1.2057964999999997,1534888.0,.scratch/epi_outputs_updated/results/openai_gpt-5.4_pi/gse149608_c3_enhancer_methylation__r2.json,latch://41999.account/epibench_runs/20260608_131057_latest_11_graderfix_3/openai_gpt-5.4_pi_latest_11_graderfix_3_20260608_131057_2026_06_08_20_17_a334/openai_gpt-5.4_pi_gse149608_c3_enhancer_methylation_r2/result.json,gse149608,scientific,methylseq,methylseq,atlasxomics,differential_expression,long,all_of,4,2193,False,0,gse149608_c3_enhancer_methylation__r2
openai/gpt-5.4,pi,openai_gpt-5.4_pi,gse149608_c3_enhancer_methylation,r3,3,openai/gpt-5.4,pi,True,2.0,1902.63,False,False,0,59.0,1.7213580000000002,3141676.0,.scratch/epi_outputs_updated/results/openai_gpt-5.4_pi/gse149608_c3_enhancer_methylation__r3.json,latch://41999.account/epibench_runs/20260608_131057_latest_11_graderfix_3/openai_gpt-5.4_pi_latest_11_graderfix_3_20260608_131057_2026_06_08_20_17_a334/openai_gpt-5.4_pi_gse149608_c3_enhancer_methylation_r3/result.json,gse149608,scientific,methylseq,methylseq,atlasxomics,differential_expression,long,all_of,4,2193,False,0,gse149608_c3_enhancer_methylation__r3
openai/gpt-5.4,pi,openai_gpt-5.4_pi,gse149608_c3_prc2_derepression,r1,1,openai/gpt-5.4,pi,True,2.0,6751.89,False,False,0,67.0,2.529336000000001,4739780.0,.scratch/epi_outputs_updated/results/openai_gpt-5.4_pi/gse149608_c3_prc2_derepression__r1.json,latch://41999.account/epibench_runs/20260608_131057_latest_11_graderfix_3/openai_gpt-5.4_pi_latest_11_graderfix_3_20260608_131057_2026_06_08_20_17_a334/openai_gpt-5.4_pi_gse149608_c3_prc2_derepression_r1/result.json,gse149608,scientific,methylseq,methylseq,atlasxomics,differential_expression,long,all_of,3,1336,False,0,gse149608_c3_prc2_derepression__r1
openai/gpt-5.4,pi,openai_gpt-5.4_pi,gse149608_c3_prc2_derepression,r2,2,openai/gpt-5.4,pi,True,2.0,2015.67,False,False,0,35.0,1.025216,1149386.0,.scratch/epi_outputs_updated/results/openai_gpt-5.4_pi/gse149608_c3_prc2_derepression__r2.json,latch://41999.account/epibench_runs/20260608_131057_latest_11_graderfix_3/openai_gpt-5.4_pi_latest_11_graderfix_3_20260608_131057_2026_06_08_20_17_a334/openai_gpt-5.4_pi_gse149608_c3_prc2_derepression_r2/result.json,gse149608,scientific,methylseq,methylseq,atlasxomics,differential_expression,long,all_of,3,1336,False,0,gse149608_c3_prc2_derepression__r2
openai/gpt-5.4,pi,openai_gpt-5.4_pi,gse149608_c3_prc2_derepression,r3,3,openai/gpt-5.4,pi,True,2.0,2014.58,False,False,0,45.0,0.9857390000000003,1404936.0,.scratch/epi_outputs_updated/results/openai_gpt-5.4_pi/gse149608_c3_prc2_derepression__r3.json,latch://41999.account/epibench_runs/20260608_131057_latest_11_graderfix_3/openai_gpt-5.4_pi_latest_11_graderfix_3_20260608_131057_2026_06_08_20_17_a334/openai_gpt-5.4_pi_gse149608_c3_prc2_derepression_r3/result.json,gse149608,scientific,methylseq,methylseq,atlasxomics,differential_expression,long,all_of,3,1336,False,0,gse149608_c3_prc2_derepression__r3
openai/gpt-5.4,pi,openai_gpt-5.4_pi,gse149608_noncanonical_methylation_fraction,r1,1,openai/gpt-5.4,pi,False,1.0,1802.42,False,False,0,26.0,0.7403235000000001,568447.0,.scratch/epi_outputs_updated/results/openai_gpt-5.4_pi/gse149608_noncanonical_methylation_fraction__r1.json,latch://41999.account/epibench_runs/20260608_131057_latest_11_graderfix_3/openai_gpt-5.4_pi_latest_11_graderfix_3_20260608_131057_2026_06_08_20_17_a334/openai_gpt-5.4_pi_gse149608_noncanonical_methylation_fraction_r1/result.json,gse149608,scientific,methylseq,methylseq,atlasxomics,differential_expression,long,all_of,3,1720,False,0,gse149608_noncanonical_methylation_fraction__r1
openai/gpt-5.4,pi,openai_gpt-5.4_pi,gse149608_noncanonical_methylation_fraction,r2,2,openai/gpt-5.4,pi,False,1.5,2661.03,False,False,0,33.0,0.9159924999999998,849219.0,.scratch/epi_outputs_updated/results/openai_gpt-5.4_pi/gse149608_noncanonical_methylation_fraction__r2.json,latch://41999.account/epibench_runs/20260608_131057_latest_11_graderfix_3/openai_gpt-5.4_pi_latest_11_graderfix_3_20260608_131057_2026_06_08_20_17_a334/openai_gpt-5.4_pi_gse149608_noncanonical_methylation_fraction_r2/result.json,gse149608,scientific,methylseq,methylseq,atlasxomics,differential_expression,long,all_of,3,1720,False,0,gse149608_noncanonical_methylation_fraction__r2
openai/gpt-5.4,pi,openai_gpt-5.4_pi,gse149608_noncanonical_methylation_fraction,r3,3,openai/gpt-5.4,pi,False,1.5,937.27,False,False,0,31.0,0.6095634999999999,566343.0,.scratch/epi_outputs_updated/results/openai_gpt-5.4_pi/gse149608_noncanonical_methylation_fraction__r3.json,latch://41999.account/epibench_runs/20260608_131057_latest_11_graderfix_3/openai_gpt-5.4_pi_latest_11_graderfix_3_20260608_131057_2026_06_08_20_17_a334/openai_gpt-5.4_pi_gse149608_noncanonical_methylation_fraction_r3/result.json,gse149608,scientific,methylseq,methylseq,atlasxomics,differential_expression,long,all_of,3,1720,False,0,gse149608_noncanonical_methylation_fraction__r3
openai/gpt-5.5,pi,openai_gpt-5.5_pi,chipseq_A4,r1,1,openai/gpt-5.5,pi,False,0.8333333333333334,15865.28,False,False,0,53.0,3.26939,1869920.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/chipseq_A4__r1.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.5_pi_latest_11_20260608_121429_2026_06_08_19_22_df50/openai_gpt-5.5_pi_chipseq_A4_r1/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,long,numeric_tolerance,27,7361,True,4,chipseq_A4__r1
openai/gpt-5.5,pi,openai_gpt-5.5_pi,chipseq_A4,r2,2,openai/gpt-5.5,pi,True,1.0,15293.05,False,False,0,45.0,2.1375800000000003,1007227.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/chipseq_A4__r2.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.5_pi_latest_11_20260608_121429_2026_06_08_19_22_df50/openai_gpt-5.5_pi_chipseq_A4_r2/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,long,numeric_tolerance,27,7361,True,4,chipseq_A4__r2
openai/gpt-5.5,pi,openai_gpt-5.5_pi,chipseq_A4,r3,3,openai/gpt-5.5,pi,True,1.0,12886.24,False,False,0,41.0,2.08132,779513.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/chipseq_A4__r3.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.5_pi_latest_11_20260608_121429_2026_06_08_19_22_df50/openai_gpt-5.5_pi_chipseq_A4_r3/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,long,numeric_tolerance,27,7361,True,4,chipseq_A4__r3
openai/gpt-5.5,pi,openai_gpt-5.5_pi,chipseq_A5,r1,1,openai/gpt-5.5,pi,True,1.0,170.03,False,False,0,15.0,0.7702439999999999,505891.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/chipseq_A5__r1.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.5_pi_latest_11_20260608_121429_2026_06_08_19_22_df50/openai_gpt-5.5_pi_chipseq_A5_r1/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,790,3808,True,1,chipseq_A5__r1
openai/gpt-5.5,pi,openai_gpt-5.5_pi,chipseq_A5,r2,2,openai/gpt-5.5,pi,True,1.0,145.02,False,False,0,12.0,0.720855,459530.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/chipseq_A5__r2.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.5_pi_latest_11_20260608_121429_2026_06_08_19_22_df50/openai_gpt-5.5_pi_chipseq_A5_r2/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,790,3808,True,1,chipseq_A5__r2
openai/gpt-5.5,pi,openai_gpt-5.5_pi,chipseq_A5,r3,3,openai/gpt-5.5,pi,True,1.0,181.04,False,False,0,20.0,0.757886,608653.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/chipseq_A5__r3.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.5_pi_latest_11_20260608_121429_2026_06_08_19_22_df50/openai_gpt-5.5_pi_chipseq_A5_r3/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,790,3808,True,1,chipseq_A5__r3
openai/gpt-5.5,pi,openai_gpt-5.5_pi,chipseq_B1,r1,1,openai/gpt-5.5,pi,True,1.0,147.02,False,False,0,14.0,0.5043710000000001,233093.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/chipseq_B1__r1.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.5_pi_latest_11_20260608_121429_2026_06_08_19_22_df50/openai_gpt-5.5_pi_chipseq_B1_r1/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,439,4276,True,2,chipseq_B1__r1
openai/gpt-5.5,pi,openai_gpt-5.5_pi,chipseq_B1,r2,2,openai/gpt-5.5,pi,True,1.0,181.03,False,False,0,22.0,0.658081,312719.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/chipseq_B1__r2.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.5_pi_latest_11_20260608_121429_2026_06_08_19_22_df50/openai_gpt-5.5_pi_chipseq_B1_r2/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,439,4276,True,2,chipseq_B1__r2
openai/gpt-5.5,pi,openai_gpt-5.5_pi,chipseq_B1,r3,3,openai/gpt-5.5,pi,True,1.0,164.04,False,False,0,14.0,0.46399,257488.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/chipseq_B1__r3.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.5_pi_latest_11_20260608_121429_2026_06_08_19_22_df50/openai_gpt-5.5_pi_chipseq_B1_r3/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,439,4276,True,2,chipseq_B1__r3
openai/gpt-5.5,pi,openai_gpt-5.5_pi,chipseq_E5,r1,1,openai/gpt-5.5,pi,True,1.0,436.06,False,False,0,17.0,0.856692,519716.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/chipseq_E5__r1.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.5_pi_latest_11_20260608_121429_2026_06_08_19_22_df50/openai_gpt-5.5_pi_chipseq_E5_r1/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,440,2725,True,1,chipseq_E5__r1
openai/gpt-5.5,pi,openai_gpt-5.5_pi,chipseq_E5,r2,2,openai/gpt-5.5,pi,True,1.0,325.05,False,False,0,14.0,0.9634630000000003,352315.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/chipseq_E5__r2.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.5_pi_latest_11_20260608_121429_2026_06_08_19_22_df50/openai_gpt-5.5_pi_chipseq_E5_r2/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,440,2725,True,1,chipseq_E5__r2
openai/gpt-5.5,pi,openai_gpt-5.5_pi,chipseq_E5,r3,3,openai/gpt-5.5,pi,True,1.0,516.08,False,False,0,18.0,1.4403190000000001,515721.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/chipseq_E5__r3.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.5_pi_latest_11_20260608_121429_2026_06_08_19_22_df50/openai_gpt-5.5_pi_chipseq_E5_r3/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,440,2725,True,1,chipseq_E5__r3
openai/gpt-5.5,pi,openai_gpt-5.5_pi,chipseq_F1,r1,1,openai/gpt-5.5,pi,False,0.6666666666666666,1361.43,False,False,0,52.0,2.5827849999999994,2539260.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/chipseq_F1__r1.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.5_pi_latest_11_20260608_121429_2026_06_08_19_22_df50/openai_gpt-5.5_pi_chipseq_F1_r1/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,443,4202,True,1,chipseq_F1__r1
openai/gpt-5.5,pi,openai_gpt-5.5_pi,chipseq_F1,r2,2,openai/gpt-5.5,pi,True,1.0,1250.34,False,False,0,49.0,2.4426769999999998,1968295.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/chipseq_F1__r2.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.5_pi_latest_11_20260608_121429_2026_06_08_19_22_df50/openai_gpt-5.5_pi_chipseq_F1_r2/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,443,4202,True,1,chipseq_F1__r2
openai/gpt-5.5,pi,openai_gpt-5.5_pi,chipseq_F1,r3,3,openai/gpt-5.5,pi,False,0.3333333333333333,1727.32,False,False,0,43.0,2.688646,1823311.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/chipseq_F1__r3.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.5_pi_latest_11_20260608_121429_2026_06_08_19_22_df50/openai_gpt-5.5_pi_chipseq_F1_r3/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,443,4202,True,1,chipseq_F1__r3
openai/gpt-5.5,pi,openai_gpt-5.5_pi,chipseq_F2,r1,1,openai/gpt-5.5,pi,True,1.0,2276.49,False,False,0,25.0,1.157936,733096.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/chipseq_F2__r1.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.5_pi_latest_11_20260608_121429_2026_06_08_19_22_df50/openai_gpt-5.5_pi_chipseq_F2_r1/result.json,chipseq,scientific,chipseq,chipseq,atacseq,differential_expression,small,numeric_tolerance,443,4357,True,1,chipseq_F2__r1
openai/gpt-5.5,pi,openai_gpt-5.5_pi,chipseq_F2,r2,2,openai/gpt-5.5,pi,True,1.0,925.27,False,False,0,28.0,1.5195569999999998,743734.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/chipseq_F2__r2.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.5_pi_latest_11_20260608_121429_2026_06_08_19_22_df50/openai_gpt-5.5_pi_chipseq_F2_r2/result.json,chipseq,scientific,chipseq,chipseq,atacseq,differential_expression,small,numeric_tolerance,443,4357,True,1,chipseq_F2__r2
openai/gpt-5.5,pi,openai_gpt-5.5_pi,chipseq_F2,r3,3,openai/gpt-5.5,pi,True,1.0,1094.17,False,False,0,33.0,1.531406,977864.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/chipseq_F2__r3.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.5_pi_latest_11_20260608_121429_2026_06_08_19_22_df50/openai_gpt-5.5_pi_chipseq_F2_r3/result.json,chipseq,scientific,chipseq,chipseq,atacseq,differential_expression,small,numeric_tolerance,443,4357,True,1,chipseq_F2__r3
openai/gpt-5.5,pi,openai_gpt-5.5_pi,chipseq_H3,r1,1,openai/gpt-5.5,pi,True,1.0,113.02,False,False,0,12.0,0.423422,177536.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/chipseq_H3__r1.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.5_pi_latest_11_20260608_121429_2026_06_08_19_22_df50/openai_gpt-5.5_pi_chipseq_H3_r1/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,439,4558,True,5,chipseq_H3__r1
openai/gpt-5.5,pi,openai_gpt-5.5_pi,chipseq_H3,r2,2,openai/gpt-5.5,pi,True,1.0,97.1,False,False,0,8.0,0.279028,96548.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/chipseq_H3__r2.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.5_pi_latest_11_20260608_121429_2026_06_08_19_22_df50/openai_gpt-5.5_pi_chipseq_H3_r2/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,439,4558,True,5,chipseq_H3__r2
openai/gpt-5.5,pi,openai_gpt-5.5_pi,chipseq_H3,r3,3,openai/gpt-5.5,pi,True,1.0,107.02,False,False,0,10.0,0.528375,165449.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/chipseq_H3__r3.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.5_pi_latest_11_20260608_121429_2026_06_08_19_22_df50/openai_gpt-5.5_pi_chipseq_H3_r3/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,439,4558,True,5,chipseq_H3__r3
openai/gpt-5.5,pi,openai_gpt-5.5_pi,chipseq_L3,r1,1,openai/gpt-5.5,pi,False,0.8571428571428571,2201.33,False,False,0,33.0,2.5537139999999994,1791170.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/chipseq_L3__r1.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.5_pi_latest_11_20260608_121429_2026_06_08_19_22_df50/openai_gpt-5.5_pi_chipseq_L3_r1/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,442,6329,True,3,chipseq_L3__r1
openai/gpt-5.5,pi,openai_gpt-5.5_pi,chipseq_L3,r2,2,openai/gpt-5.5,pi,False,0.8571428571428571,2635.38,False,False,0,34.0,3.480645,2815870.0,.scratch/epi_outputs_updated/results/openai_gpt-5.5_pi/chipseq_L3__r2.json,latch://41999.account/epibench_runs/20260608_121429_latest_11_evals/openai_gpt-5.5_pi_latest_11_20260608_121429_2026_06_08_19_22_df50/openai_gpt-5.5_pi_chipseq_L3_r2/result.json,chipseq,scientific,chipseq,chipseq,atacseq,qc,small,numeric_tolerance,442,6329,True,3,chipseq_L3__r2
